function_id,software_unit_id,source_path,line,qualified_name,visibility,signature,return_contract,responsibility,preconditions,postconditions,explicit_exceptions,side_effects,concurrency,call_dependencies,branch_points,line_span,risk,architecture_id,requirement_ids,test_references,verification_disposition,design_status
FUN-47EF0675A6,UNIT-2F300FEED2,src/run/archive/compat.py,238,migrate_analyses_payload,public,(raw: Any),"dict[str, Any]",As-built responsibility derived from `migrate_analyses_payload` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,isinstance;log.warning;unwrap_artifact,2,7,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-8A37D9C11C,UNIT-2F300FEED2,src/run/archive/compat.py,247,migrate_frame_payload,public,(raw: Any),"dict[str, Any]",As-built responsibility derived from `migrate_frame_payload` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,ValueError,none-detected,caller-thread,ValueError;isinstance;log.warning;unwrap_artifact,2,7,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-5BC6D37CE9,UNIT-2F300FEED2,src/run/archive/compat.py,256,upgrade_manifest_if_needed,public,"(manifest: dict[str, Any], run_id: str, directory: Path)","dict[str, Any]",Persist synthesized/upgraded manifest so future reads skip legacy detection.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,filesystem,caller-thread,dict;int;json.dumps;log.info;manifest.get;path.is_file;path.write_text;upgraded.get,3,19,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_compat.py,direct-dynamic,baselined-as-built
FUN-57DFC7A96B,UNIT-AF0B99F0B7,src/run/archive/completion.py,35,generation_step_statuses,public,"(report: dict[str, Any])","dict[str, str]",As-built responsibility derived from `generation_step_statuses` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,get;isinstance;lower;report.get;row.get;str;strip,4,13,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-D7F6E6E3B1,UNIT-AF0B99F0B7,src/run/archive/completion.py,50,pipeline_replay_errors,public,"(report: dict[str, Any], manifest: dict[str, Any] | None=None)",list[str],Return human-readable errors when a saved run must not be replayed.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,errors.append;generation_step_statuses;get;lower;step_map.get;str;strip;summary.get,6,26,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_compat.py,direct-dynamic,baselined-as-built
FUN-0BB8A53CE4,UNIT-AF0B99F0B7,src/run/archive/completion.py,78,assert_pipeline_replay_ready,public,"(report: dict[str, Any])",None,As-built responsibility derived from `assert_pipeline_replay_ready` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,ValueError,none-detected,caller-thread,ValueError;join;pipeline_replay_errors,1,4,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-9A9D39921E,UNIT-969BF3943A,src/run/archive/index.py,19,index_path,public,(root: Path),Path,As-built responsibility derived from `index_path` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,none,0,2,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-0ECEA1344B,UNIT-969BF3943A,src/run/archive/index.py,23,load_index,public,(root: Path),"dict[str, Any]",As-built responsibility derived from `load_index` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,index_path;isinstance;json.loads;path.is_file;path.read_text;payload.setdefault,3,12,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-C4F5638491,UNIT-969BF3943A,src/run/archive/index.py,37,save_index,public,"(root: Path, index: dict[str, Any])",None,As-built responsibility derived from `save_index` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,filesystem,caller-thread,datetime.now;index_path;isoformat;json.dumps;root.mkdir;write_text,0,9,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-081A82E5E4,UNIT-969BF3943A,src/run/archive/index.py,48,upsert_index_entry,public,"(root: Path, entry: dict[str, Any])",None,As-built responsibility derived from `upsert_index_entry` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,entry.get;index.get;list;load_index;row.get;runs.append;runs.sort;save_index;str,0,9,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-2F44AEF037,UNIT-969BF3943A,src/run/archive/index.py,59,remove_index_entries,public,"(root: Path, run_ids: set[str])",None,As-built responsibility derived from `remove_index_entries` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,index.get;load_index;row.get;save_index;str,1,7,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-5115315DFE,UNIT-969BF3943A,src/run/archive/index.py,68,list_index_entries,public,"(root: Path, *, limit: int=100)","list[dict[str, Any]]",As-built responsibility derived from `list_index_entries` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,index.get;list;load_index;row.get;runs.sort;str,0,5,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_optimizations.py,direct-dynamic,baselined-as-built
FUN-9B663EF8E0,UNIT-969BF3943A,src/run/archive/index.py,75,rebuild_index_from_disk,public,"(root: Path, rows: list[dict[str, Any]])",None,Replace index contents from freshly scanned archive rows.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,load_index;row.get;save_index;sorted;str,0,5,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_optimizations.py,direct-dynamic,baselined-as-built
FUN-F03125CDF0,UNIT-038535558B,src/run/archive/prune.py,16,_dir_size_bytes,internal,(path: Path),int,As-built responsibility derived from `_dir_size_bytes` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,child.is_file;child.stat;path.rglob,3,9,low,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-A1476B11AB,UNIT-038535558B,src/run/archive/prune.py,27,prune_archives,public,"(root: Path, rows: list[dict[str, Any]], *, max_count: int | None=None, max_mb: int | None=None)",list[str],Delete oldest archives when count or total size exceeds limits. Returns removed run_ids.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,_dir_size_bytes;dict.fromkeys;folder.is_dir;len;log.info;log.warning;ordered.pop;remove_index_entries;removed.append;row.get;set;shutil.rmtree;sizes.get;sorted;str;to_remove.append;victim.get,15,57,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_optimizations.py,direct-dynamic,baselined-as-built
FUN-4D1E837774,UNIT-EA2375EFD1,src/run/archive/schema.py,84,ArchiveInspection.loadable,public,(self),bool,As-built responsibility derived from `loadable` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,none,0,2,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_compat.py;tests/unit/test_archive_optimizations.py;tests/unit/test_run_archive.py,direct-dynamic,baselined-as-built
FUN-0FD63F4847,UNIT-EA2375EFD1,src/run/archive/schema.py,88,app_build_version,public,(),str,Best-effort build id for manifest (git short sha or 'dev').,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,filesystem,caller-thread,__file__.replace;rsplit;strip;subprocess.check_output,2,16,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-350588B114,UNIT-EA2375EFD1,src/run/archive/schema.py,106,artifact_envelope,public,"(*, kind: str, artifact_version: int, payload: Any)","dict[str, Any]",As-built responsibility derived from `artifact_envelope` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,none,0,6,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_compat.py;tests/unit/test_run_archive.py,direct-dynamic,baselined-as-built
FUN-9ED5B56457,UNIT-EA2375EFD1,src/run/archive/schema.py,114,unwrap_artifact,public,"(raw: Any, *, kind: str, default_version: int)","tuple[int, Any]","Return (artifact_version, payload) for enveloped or legacy bare payloads.","caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,int;isinstance;raw.get,5,17,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_compat.py,direct-dynamic,baselined-as-built
FUN-A7F6BE3E0F,UNIT-EA2375EFD1,src/run/archive/schema.py,133,build_manifest,public,"(*, run_id: str, saved_at: str | None=None, run_config: dict[str, Any] | None=None, summary: dict[str, Any] | None=None, legacy: dict[str, Any] | None=None)","dict[str, Any]",As-built responsibility derived from `build_manifest` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,app_build_version;datetime.now;isoformat,0,50,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-1C86FF94A1,UNIT-D3D34BC712,src/run/archive/store.py,58,archives_root,public,(),Path,As-built responsibility derived from `archives_root` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,none,0,2,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_optimizations.py;tests/unit/test_archive_transfer.py;tests/unit/test_run_archive.py,direct-dynamic,baselined-as-built
FUN-5374BBE5E8,UNIT-D3D34BC712,src/run/archive/store.py,62,run_dir,public,(run_id: str),Path,As-built responsibility derived from `run_dir` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,archives_root,0,2,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_optimizations.py;tests/unit/test_archive_transfer.py;tests/unit/test_run_archive.py,direct-dynamic,baselined-as-built
FUN-4433FA9140,UNIT-D3D34BC712,src/run/archive/store.py,66,_sanitize_json,internal,(obj: Any),Any,As-built responsibility derived from `_sanitize_json` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,_sanitize_json;abs;isinstance;math.isinf;math.isnan;obj.items;round,5,10,low,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-681DB272F7,UNIT-D3D34BC712,src/run/archive/store.py,78,allocate_run_id,public,(),str,As-built responsibility derived from `allocate_run_id` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,datetime.now;exists;run_dir;strftime,1,8,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_optimizations.py;tests/unit/test_archive_transfer.py;tests/unit/test_orchestrator_hooks.py;tests/unit/test_run_archive.py,direct-dynamic,baselined-as-built
FUN-ED26B4EE99,UNIT-D3D34BC712,src/run/archive/store.py,88,inspect_run_archive,public,(run_id: str),Any,As-built responsibility derived from `inspect_run_archive` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,inspect_archive;run_dir,0,2,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_optimizations.py;tests/unit/test_archive_transfer.py;tests/unit/test_run_archive.py,direct-dynamic,baselined-as-built
FUN-C1C36BD8F4,UNIT-D3D34BC712,src/run/archive/store.py,92,_archive_row_from_path,internal,"(run_id: str, path: Path)","dict[str, Any] | None",As-built responsibility derived from `_archive_row_from_path` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,inspect_archive;is_file;json.loads;legacy_meta.get;manifest.get;meta_path.is_file;meta_path.read_text;path.is_dir;row.setdefault;str;summary.get,5,36,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-1ECBDF7DBE,UNIT-D3D34BC712,src/run/archive/store.py,130,_scan_archives,internal,"(*, limit: int=100)","list[dict[str, Any]]",As-built responsibility derived from `_scan_archives` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,_archive_row_from_path;archives_root;path.is_dir;root.is_dir;root.iterdir;row.get;rows.append;rows.sort;str,4,13,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-9E74461596,UNIT-D3D34BC712,src/run/archive/store.py,145,list_archives,public,"(*, limit: int=100)","list[dict[str, Any]]",As-built responsibility derived from `list_archives` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,_scan_archives;archives_root;list_index_entries;max;rebuild_index_from_disk;root.is_dir,3,11,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_optimizations.py;tests/unit/test_archive_transfer.py;tests/unit/test_run_archive.py,direct-dynamic,baselined-as-built
FUN-02080AAEF3,UNIT-D3D34BC712,src/run/archive/store.py,158,archives_exist,public,(),bool,As-built responsibility derived from `archives_exist` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,bool;list_archives,0,2,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_run_archive.py,direct-dynamic,baselined-as-built
FUN-A95B39BC72,UNIT-D3D34BC712,src/run/archive/store.py,162,archive_label,public,"(meta: dict[str, Any])",str,As-built responsibility derived from `archive_label` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,bars.get;float;format_utc8;get;isinstance;meta.get;str,5,20,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_archive_transfer.py;tests/unit/test_run_archive.py,direct-dynamic,baselined-as-built
FUN-9AE985D283,UNIT-D3D34BC712,src/run/archive/store.py,184,_ts_to_str,internal,(value: Any),str,As-built responsibility derived from `_ts_to_str` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,isoformat;pd.Timestamp,0,2,low,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-85EF9FD874,UNIT-D3D34BC712,src/run/archive/store.py,188,_ts_from_str,internal,(value: str | None),pd.Timestamp | None,As-built responsibility derived from `_ts_from_str` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,pd.Timestamp,1,4,low,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-37471CB30F,UNIT-D3D34BC712,src/run/archive/store.py,194,_encode_order_block,internal,(row: OrderBlock),"dict[str, Any]",As-built responsibility derived from `_encode_order_block` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,_ts_to_str,0,8,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-AEF3D9744A,UNIT-D3D34BC712,src/run/archive/store.py,204,_decode_order_block,internal,"(payload: dict[str, Any])",OrderBlock,As-built responsibility derived from `_decode_order_block` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,OrderBlock;_ts_from_str;float;payload.get;pd.Timestamp.utcnow;str,0,8,high,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-B2731107DD,UNIT-D3D34BC712,src/run/archive/store.py,214,_encode_fvg,internal,(row: FairValueGap),"dict[str, Any]",As-built responsibility derived from `_encode_fvg` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,_ts_to_str,0,8,low,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-55B5B5693E,UNIT-D3D34BC712,src/run/archive/store.py,224,_decode_fvg,internal,"(payload: dict[str, Any])",FairValueGap,As-built responsibility derived from `_decode_fvg` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,FairValueGap;_ts_from_str;float;payload.get;pd.Timestamp.utcnow;str,0,8,low,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-0B04667D7D,UNIT-D3D34BC712,src/run/archive/store.py,234,_encode_structure_event,internal,(row: StructureEvent),"dict[str, Any]",As-built responsibility derived from `_encode_structure_event` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,_ts_to_str,1,9,low,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-5ADE499DEF,UNIT-D3D34BC712,src/run/archive/store.py,245,_decode_structure_event,internal,"(payload: dict[str, Any])",StructureEvent,As-built responsibility derived from `_decode_structure_event` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,StructureEvent;_ts_from_str;float;payload.get;pd.Timestamp.utcnow,0,9,low,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-57B7676118,UNIT-D3D34BC712,src/run/archive/store.py,256,_encode_liquidity,internal,(row: LiquidityZone),"dict[str, Any]",As-built responsibility derived from `_encode_liquidity` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,none,0,8,low,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-AD119574F9,UNIT-D3D34BC712,src/run/archive/store.py,266,_decode_liquidity,internal,"(payload: dict[str, Any])",LiquidityZone,As-built responsibility derived from `_decode_liquidity` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,LiquidityZone;bool;float;payload.get;str,0,8,low,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-4982E87C7F,UNIT-D3D34BC712,src/run/archive/store.py,276,encode_analysis,public,(analysis: TimeframeAnalysis),"dict[str, Any]",As-built responsibility derived from `encode_analysis` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,_encode_fvg;_encode_liquidity;_encode_order_block;_encode_structure_event,0,21,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_run_archive.py,direct-dynamic,baselined-as-built
FUN-6C9F997021,UNIT-D3D34BC712,src/run/archive/store.py,299,decode_analysis,public,"(payload: dict[str, Any])",TimeframeAnalysis,As-built responsibility derived from `decode_analysis` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,TimeframeAnalysis;_decode_fvg;_decode_liquidity;_decode_order_block;_decode_structure_event;isinstance;payload.get;str,0,21,medium,ARC-RUN,SWR-CORE-001;SWR-CORE-002;SWR-DATA-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-ARC-001;SWR-ARC-002;SWR-NFR-002;SWR-NFR-004,tests/unit/test_run_archive.py,direct-dynamic,baselined-as-built
